flight_id,airline,from_airport,to_airport,departure_time,arrival_time,duration_minutes,price,cabin,stops,available_seats
FL07291,Vistara,WAW,CEB,22:00,13:25,925,3334,Business,0,162
FL07292,Shenzhen Airlines,GMP,CHC,05:35,16:31,656,1446,Economy,2,237
FL07293,EVA Air,IST,CUN,09:25,15:01,336,904,Premium Economy,2,33
FL07294,Qantas,SAN,PER,23:25,10:28,663,993,Premium Economy,1,159
FL07295,Air Seychelles,BUD,CAI,09:20,21:40,740,1152,Economy,0,24
FL07296,Azul Airlines,ATL,WLG,01:55,15:51,836,2668,Business,0,199
FL07297,Alaska Airlines,DXB,CUN,18:30,21:07,157,251,Economy,0,131
FL07298,Jazeera Airways,DEN,PRG,23:10,07:27,497,1219,Economy,1,129
FL07299,China Eastern,HKG,BUD,02:10,12:10,600,1364,Economy,1,95
FL07300,Thai Airways,IST,YYZ,21:35,03:33,358,1188,Premium Economy,1,78
FL07301,GoFirst,PHX,CMB,23:15,06:40,445,1964,Business,1,55
FL07302,TAP Air Portugal,BNA,SIN,22:10,02:12,242,548,Economy,1,167
FL07303,Singapore Airlines,YYZ,CEB,16:10,18:48,158,323,Economy,0,237
FL07304,RyanAir,BCN,DPS,07:45,19:14,689,1322,Economy,2,158
FL07305,Starlux Airlines,TLV,BLR,21:30,09:04,694,2460,Business,0,38
FL07306,China Eastern,BUD,NRT,18:35,22:17,222,265,Economy,1,152
FL07307,Air Baltic,MEL,LOS,05:10,16:09,659,3855,First,1,201
FL07308,China Eastern,NRT,GRU,17:20,00:08,408,1144,Premium Economy,0,80
FL07309,Delta Air Lines,LGW,DEN,10:20,23:31,791,6227,Business,1,115
FL07310,Southwest Airlines,CUN,CAI,21:55,13:41,946,2966,Premium Economy,1,61
FL07311,Royal Jordanian,ARN,CGK,07:35,08:49,74,528,Business,0,55
FL07312,KLM,MIA,PTY,02:35,04:47,132,242,Economy,1,90
FL07313,InterJet,MNL,RDU,04:45,20:35,950,1364,Economy,2,100
FL07314,ANA,GMP,ORD,22:30,10:05,695,4982,Business,1,203
FL07315,Kenya Airways,DAC,PTY,15:00,19:47,287,543,Economy,0,100
FL07316,El Al,OSL,MSP,04:30,15:56,686,3664,Business,2,174
FL07317,South African Airways,TPA,AMM,00:25,05:01,276,674,Economy,0,160
FL07318,Pegasus Airlines,CTS,TLV,05:40,15:11,571,1076,Economy,0,31
FL07319,Air Arabia,IAH,EWR,13:00,13:55,55,66,Economy,0,0
FL07320,Sky Airline,CMB,MEX,00:15,07:21,426,648,Premium Economy,0,150
FL07321,Avianca,ATH,PHX,00:45,09:38,533,471,Economy,0,169
FL07322,Sky Airline,PRG,PVG,15:50,17:48,118,1221,First,0,58
FL07323,Thai Airways,STN,HNL,10:50,17:17,387,429,Economy,1,161
FL07324,Oman Air,HKG,SFO,21:55,01:48,233,331,Premium Economy,0,16
FL07325,Lufthansa,IST,ZRH,20:15,07:08,653,2915,Business,0,196
FL07326,Icelandair,PHL,DAR,03:25,17:53,868,1411,Premium Economy,2,250
FL07327,Finnair,PTY,BUD,01:40,12:03,623,3027,Business,1,238
FL07328,Air Serbia,RDU,DEL,15:30,22:47,437,3036,Business,0,223
FL07329,Olympic Air,SYD,TPE,01:25,14:24,779,1783,Economy,1,74
FL07330,Korean Air,HKG,HAN,07:10,17:19,609,1242,Economy,0,178
FL07331,Air Seychelles,DOH,ADD,14:45,15:50,65,82,Economy,1,144
FL07332,Hawaiian Airlines,SCL,DAR,06:55,10:09,194,440,Economy,0,89
FL07333,Austrian Airlines,MNL,EWR,22:05,23:58,113,138,Economy,0,75
FL07334,Vistara,RUH,SFO,18:10,09:49,939,6601,Business,0,178
FL07335,Icelandair,BCN,MRU,07:40,11:54,254,570,Economy,1,243
FL07336,Pegasus Airlines,CTS,WLG,00:55,08:39,464,1135,Economy,2,68
FL07337,RyanAir,MRU,KIX,08:35,10:12,97,377,Premium Economy,1,224
FL07338,Ethiopian Airlines,BOM,CMB,18:30,00:53,383,1078,Premium Economy,0,161
FL07339,LATAM Airlines,OSL,HEL,20:45,01:51,306,1808,Business,0,166
FL07340,flydubai,CMN,TLV,16:20,21:21,301,1744,Business,1,188
FL07341,Turkish Airlines,YUL,VIE,15:05,06:49,944,2353,Economy,0,98
FL07342,Eurowings,TLV,NRT,04:40,12:37,477,2156,First,0,19
FL07343,Oman Air,CHC,ARN,19:05,20:22,77,128,Economy,0,229
FL07344,EgyptAir,DOH,BCN,03:05,04:35,90,184,Premium Economy,0,167
FL07345,SriLankan Airlines,ATH,EDI,08:25,23:47,922,6758,Business,1,215
FL07346,Air India,DEN,SGN,02:55,04:45,110,193,Economy,0,19
FL07347,Garuda Indonesia,MAA,JFK,23:50,12:10,740,1581,Economy,1,229
FL07348,SpiceJet,DFW,AKL,02:20,16:49,869,1335,Economy,1,221
FL07349,Emirates,LHR,DXB,16:40,06:11,811,2187,Premium Economy,2,120
FL07350,Croatia Airlines,HNL,NBO,09:15,17:48,513,3814,Business,0,45
FL07351,Finnair,CHC,DPS,13:45,02:52,787,8497,First,0,193
FL07352,China Southern,MAN,VIE,17:05,06:09,784,687,Economy,2,51
FL07353,Vistara,SEA,PDX,22:05,08:55,650,4051,Business,1,10
FL07354,EgyptAir,MUC,IAH,02:05,02:59,54,116,Economy,0,81
FL07355,Condor,SCL,TPA,18:15,22:33,258,351,Economy,0,29
FL07356,Aer Lingus,KWI,BNE,08:00,20:05,725,604,Economy,0,209
FL07357,Virgin Atlantic,DTW,AUS,14:45,05:22,877,1943,Economy,2,137
FL07358,Wizz Air,BOM,RUH,04:05,17:44,819,10736,First,1,112
FL07359,Finnair,DAC,NRT,18:25,10:23,958,2054,Premium Economy,1,175
FL07360,LATAM Airlines,PDX,PEK,07:55,16:08,493,1156,Economy,1,183
FL07361,Air Mauritius,CTS,RDU,11:20,22:06,646,947,Economy,0,209
FL07362,American Airlines,PPT,JFK,15:15,04:50,815,2806,Premium Economy,2,53
FL07363,flydubai,HKG,CEB,04:05,11:42,457,1027,Economy,1,208
FL07364,EVA Air,PHL,GRU,12:40,00:10,690,1453,Economy,0,58
FL07365,Wizz Air,BUD,YUL,01:50,16:22,872,1745,Premium Economy,0,83
FL07366,Emirates,SVO,SZX,20:55,08:56,721,1713,Premium Economy,1,147
FL07367,EVA Air,TLV,CHC,07:10,09:07,117,347,Premium Economy,0,208
FL07368,TAROM,ZRH,EZE,08:20,11:14,174,167,Economy,0,53
FL07369,Vistara,NBO,KWI,11:55,12:54,59,75,Economy,0,66
FL07370,Middle East Airlines,SIN,CMN,20:20,22:43,143,678,Business,0,108
FL07371,Korean Air,TPE,STN,01:00,05:31,271,317,Economy,0,65
FL07372,Sky Airline,CLT,ATH,04:55,06:20,85,129,Economy,1,101
FL07373,Royal Jordanian,AMS,CMB,00:55,15:51,896,4902,Business,0,151
FL07374,Air Seychelles,JFK,DFW,18:05,05:32,687,1809,Premium Economy,1,129
FL07375,Oman Air,WLG,LHR,08:10,09:58,108,556,Business,0,246
FL07376,Swiss International,PHX,PDX,19:30,09:28,838,2085,Economy,0,113
FL07377,Starlux Airlines,LIS,MAN,16:55,07:05,850,1310,Economy,0,188
FL07378,Air France,MRU,HND,17:25,07:07,822,1657,Premium Economy,0,74
FL07379,Etihad Airways,CAN,SGN,15:45,19:22,217,527,Economy,0,16
FL07380,Air India,ACC,SEA,03:40,11:34,474,758,Economy,1,110
FL07381,SriLankan Airlines,CHC,CPH,15:10,06:58,948,2566,Business,0,111
FL07382,Avianca,WAW,LOS,07:15,10:17,182,351,Economy,0,179
FL07383,LATAM Airlines,CTS,FCO,02:15,03:18,63,224,Premium Economy,0,247
FL07384,Swiss International,CPH,TPE,20:30,06:55,625,3421,First,0,243
FL07385,Czech Airlines,CPH,JFK,02:40,11:56,556,1758,Premium Economy,0,72
FL07386,GoFirst,DXB,MAN,00:05,01:25,80,123,Economy,0,239
FL07387,Croatia Airlines,MEL,KWI,02:30,04:48,138,374,Premium Economy,0,38
FL07388,JetBlue Airways,DTW,MRU,12:05,17:56,351,2711,First,1,141
FL07389,Philippine Airlines,AKL,RDU,01:15,15:54,879,1396,Economy,1,51
FL07390,American Airlines,TPE,DEL,09:10,22:51,821,1578,Economy,2,99
FL07391,Air New Zealand,DOH,BOM,10:55,14:23,208,190,Economy,0,167
FL07392,Pegasus Airlines,CPH,MXP,00:00,12:24,744,1083,Economy,1,166
FL07393,Lion Air,EWR,CHC,22:25,07:02,517,613,Economy,1,118
FL07394,Air Serbia,DPS,PHL,20:20,08:03,703,2192,Business,1,219
FL07395,Virgin Atlantic,CPT,DPS,04:25,15:33,668,1659,Economy,1,49
FL07396,Avianca,PER,TPE,22:05,02:07,242,953,Premium Economy,2,239
FL07397,China Eastern,WAW,ACC,04:25,10:41,376,486,Economy,1,180
FL07398,United Airlines,WAW,ORD,02:20,04:38,138,510,Premium Economy,0,188
FL07399,Aeroflot,LIM,MIA,16:30,07:52,922,2902,Business,0,48
FL07400,Aeroflot,MXP,LHR,20:15,22:50,155,144,Economy,0,179
FL07401,Virgin Atlantic,OSL,PER,22:30,07:15,525,5824,First,1,130
FL07402,Frontier Airlines,GRU,LAX,11:55,23:27,692,2432,Business,2,19
FL07403,Thai Airways,ATL,DEL,00:45,10:52,607,1132,Premium Economy,1,129
FL07404,Hawaiian Airlines,NAN,MXP,19:50,10:37,887,804,Economy,1,166
FL07405,Singapore Airlines,BLR,ANC,16:10,02:30,620,1090,Economy,1,169
FL07406,Pegasus Airlines,CHC,ATL,07:15,21:02,827,1108,Economy,2,206
FL07407,Pegasus Airlines,HNL,CUN,11:40,00:40,780,1367,Economy,0,138
FL07408,Condor,MCO,PPT,18:30,03:47,557,2634,First,1,126
FL07409,Gol Airlines,BKK,CUN,08:20,11:47,207,492,Economy,1,239
FL07410,RyanAir,KTM,DUB,22:55,12:59,844,1512,Economy,1,120
FL07411,Cebu Pacific,HKG,MIA,15:25,20:31,306,756,Economy,1,237
FL07412,Vietnam Airlines,IAD,BUD,01:05,06:58,353,896,Premium Economy,0,140
FL07413,JetBlue Airways,FCO,XIY,19:05,01:33,388,1441,Premium Economy,0,195
FL07414,Royal Jordanian,DAC,PUS,03:20,05:00,100,339,Premium Economy,0,137
FL07415,Gol Airlines,HEL,BAH,13:35,00:00,625,1367,Economy,2,166
FL07416,JetBlue Airways,MEX,PUS,11:50,20:10,500,449,Economy,1,18
FL07417,Lion Air,AUS,MNL,02:55,08:38,343,452,Economy,0,95
FL07418,Wizz Air,ATH,SYD,22:25,07:11,526,848,Premium Economy,1,98
FL07419,LATAM Airlines,IST,DOH,05:10,17:09,719,2675,Business,1,228
FL07420,Hainan Airlines,PUS,LHR,16:25,07:44,919,7062,First,0,194
FL07421,Bamboo Airways,CEB,AMS,09:15,17:25,490,651,Premium Economy,1,136
FL07422,Air Seychelles,STN,CTU,17:05,02:17,552,2265,Business,1,80
FL07423,easyJet,CLT,KIX,13:50,18:13,263,3113,First,0,173
FL07424,South African Airways,CDG,HND,15:15,03:03,708,2419,Premium Economy,0,90
FL07425,Air Arabia,NRT,STL,14:20,18:45,265,299,Economy,2,145
FL07426,Finnair,TPA,BKK,00:05,12:41,756,1857,Economy,2,52
FL07427,Air Canada,SCL,SVO,15:55,18:57,182,1430,Business,0,73
FL07428,Korean Air,ANC,LIS,16:25,21:10,285,940,Premium Economy,0,37
FL07429,Royal Jordanian,SZX,LAX,10:55,20:33,578,1292,Economy,2,38
FL07430,United Airlines,KTM,FCO,02:00,10:20,500,997,Economy,1,217
FL07431,EgyptAir,MCT,BNA,17:20,01:13,473,785,Premium Economy,0,214
FL07432,Singapore Airlines,SVO,DEN,02:05,11:40,575,2784,Business,2,44
FL07433,Air India,BNA,YVR,09:00,11:06,126,267,Economy,0,72
FL07434,Thai Airways,CLT,WAW,02:40,15:10,750,2726,Premium Economy,1,165
FL07435,Air Baltic,MNL,RUH,03:45,09:07,322,545,Economy,1,143
FL07436,Vistara,SFO,STL,08:15,22:34,859,2491,Premium Economy,1,95
FL07437,Vueling,IAH,RUH,16:30,04:07,697,3820,Business,0,71
FL07438,Air Arabia,BNA,VIE,14:05,20:08,363,805,Economy,2,114
FL07439,Avianca,GIG,IAH,23:35,10:29,654,8519,First,0,176
FL07440,ANA,SIN,PHX,06:30,14:48,498,832,Economy,1,185
FL07441,China Southern,JED,TLV,05:15,13:29,494,601,Economy,1,115
FL07442,Copa Airlines,MCO,AMS,08:55,15:24,389,1467,Premium Economy,0,231
FL07443,Frontier Airlines,GMP,BLR,06:10,11:04,294,419,Economy,1,235
FL07444,Aeromexico,NRT,XIY,16:35,01:02,507,681,Economy,0,66
FL07445,British Airways,WLG,STN,09:10,11:04,114,790,Business,1,200
FL07446,flydubai,PPT,AMM,00:05,12:25,740,1310,Economy,1,233
FL07447,Cebu Pacific,CAN,PHX,18:45,08:08,803,898,Economy,2,172
FL07448,Icelandair,SCL,CAN,22:35,09:15,640,3443,Business,0,217
FL07449,Wingo,PPT,GRU,21:55,08:30,635,1060,Economy,0,249
FL07450,Qatar Airways,OSL,AKL,06:30,22:15,945,965,Economy,0,190
FL07451,China Airlines,EZE,BOM,21:10,10:07,777,1898,Economy,0,198
FL07452,Azul Airlines,CTU,NAN,10:30,23:02,752,5545,Business,1,214
FL07453,Brussels Airlines,CUN,MIA,10:00,16:59,419,3036,First,0,188
FL07454,Philippine Airlines,STN,WLG,00:25,11:01,636,2771,Business,1,46
FL07455,Air New Zealand,JFK,HKG,18:55,22:12,197,371,Premium Economy,1,56
FL07456,Iberia,MCO,DOH,22:20,02:22,242,1507,Business,1,15
FL07457,Air Seychelles,LAX,OSL,05:50,11:14,324,593,Economy,0,221
FL07458,Volaris,ADD,NRT,18:30,05:36,666,4492,Business,0,57
FL07459,Aer Lingus,MCT,VIE,03:10,06:29,199,163,Economy,0,211
FL07460,LOT Polish,ACC,PVG,05:10,08:28,198,248,Economy,1,59
FL07461,WestJet,YUL,BLR,23:15,07:55,520,2841,Business,2,15
FL07462,Qatar Airways,CAN,CMN,13:20,16:36,196,555,Premium Economy,0,244
FL07463,China Eastern,CEB,MRU,20:45,00:43,238,261,Economy,2,194
FL07464,Jazeera Airways,JFK,HND,16:10,04:08,718,2336,Business,2,68
FL07465,Air France,LAX,BCN,03:00,12:29,569,1302,Premium Economy,1,124
FL07466,Qantas,KUL,MAN,13:20,14:06,46,160,Premium Economy,1,70
FL07467,Thai Airways,AUH,CMB,03:40,06:44,184,1122,First,0,57
FL07468,Turkish Airlines,YVR,CMB,04:15,08:03,228,257,Economy,1,184
FL07469,Garuda Indonesia,ATL,MAD,21:10,10:08,778,2137,Premium Economy,2,214
FL07470,Azul Airlines,CHC,ATL,15:15,21:24,369,1743,First,0,182
FL07471,IndiGo,ATH,BLR,01:55,15:38,823,2483,Business,2,148
FL07472,Middle East Airlines,MCT,LIS,02:00,08:21,381,700,Economy,0,76
FL07473,Sky Airline,CUN,MAA,20:15,07:51,696,939,Economy,0,167
FL07474,Starlux Airlines,JNB,LAX,14:45,04:57,852,4668,Business,0,104
FL07475,El Al,CPH,AMS,20:55,12:12,917,2040,Economy,0,89
FL07476,TAROM,EDI,FCO,13:55,22:16,501,1252,Economy,0,74
FL07477,TAP Air Portugal,CAI,DXB,17:40,20:45,185,646,Premium Economy,0,170
FL07478,Swiss International,SGN,KTM,00:50,02:01,71,209,Premium Economy,0,45
FL07479,Saudi Airlines,PER,EZE,04:50,17:21,751,4652,Business,2,156
FL07480,Air China,TPA,DFW,23:55,02:49,174,847,First,1,80
FL07481,SpiceJet,DAC,SGN,14:45,03:43,778,1195,Premium Economy,1,113
FL07482,Air Arabia,AKL,SEA,19:20,09:48,868,3500,Business,0,58
FL07483,Cebu Pacific,AMS,SGN,10:15,15:14,299,568,Economy,0,197
FL07484,flydubai,TPA,PEK,00:30,10:44,614,1496,Premium Economy,1,120
FL07485,Cebu Pacific,PHL,IST,01:55,14:08,733,1774,Economy,0,177
FL07486,Azul Airlines,SEA,KWI,00:10,07:48,458,950,Economy,0,99
FL07487,Middle East Airlines,WAW,ACC,10:30,00:01,811,1548,Economy,0,204
FL07488,Starlux Airlines,BUD,IST,13:00,18:42,342,1491,Business,1,156
FL07489,Vietnam Airlines,GIG,CLT,15:00,21:34,394,759,Economy,0,156
FL07490,Royal Air Maroc,PDX,DOH,03:10,10:44,454,798,Economy,0,210
FL07491,Copa Airlines,OSL,LIS,11:15,15:16,241,2282,First,1,5
FL07492,Bamboo Airways,SFO,PUS,16:50,20:56,246,284,Economy,0,182
FL07493,South African Airways,CUN,PVG,04:00,15:43,703,996,Economy,0,157
FL07494,Avianca,LHR,EZE,10:40,01:12,872,1228,Economy,0,157
FL07495,AirAsia,CGK,BOM,23:20,12:00,760,2950,Business,1,88
FL07496,Iberia,NRT,HEL,21:50,09:55,725,3040,Business,2,179
FL07497,Lion Air,SFO,FRA,10:25,15:46,321,770,Economy,0,193
FL07498,Korean Air,FCO,AKL,22:45,14:03,918,3772,Business,2,75
FL07499,Southwest Airlines,DUB,DFW,07:10,18:34,684,4115,Business,0,128
FL07500,Austrian Airlines,SAN,ADD,19:30,08:54,804,943,Economy,2,157
FL07501,Singapore Airlines,DAR,BAH,09:35,19:24,589,1798,Premium Economy,0,72
FL07502,Alaska Airlines,BNE,PHL,05:40,17:51,731,2760,Premium Economy,0,184
FL07503,Aeroflot,MCT,YYZ,03:05,18:41,936,2196,Economy,1,224
FL07504,Delta Air Lines,LGW,KTM,03:05,11:14,489,1204,Economy,0,212
FL07505,Hawaiian Airlines,DPS,CAN,13:15,14:00,45,160,Business,0,210
FL07506,Norwegian Air,SCL,LIM,01:05,07:46,401,945,Premium Economy,0,117
FL07507,Air Mauritius,CGK,TLV,09:05,14:20,315,750,Economy,2,232
FL07508,Czech Airlines,PHX,FCO,04:55,14:16,561,1014,Premium Economy,1,157
FL07509,Air China,TPE,BOS,14:20,03:01,761,2368,Business,0,206
FL07510,Vistara,ANC,CGK,10:35,18:11,456,968,Premium Economy,0,62
FL07511,Czech Airlines,TPE,MNL,03:35,06:18,163,244,Premium Economy,0,210
FL07512,Cebu Pacific,CTS,SAN,07:45,23:36,951,2327,Economy,0,149
FL07513,Air Canada,CTS,IAD,06:30,17:30,660,1557,Economy,1,80
FL07514,Vistara,BLR,KWI,16:15,01:28,553,1005,Economy,0,114
FL07515,Kenya Airways,SVO,BNE,07:55,12:53,298,1433,Business,2,29
FL07516,Vueling,BKK,BNA,15:30,05:26,836,9020,First,0,72
FL07517,Spirit Airlines,AMM,HND,17:55,07:58,843,2067,Economy,1,189
FL07518,China Airlines,CEB,CMN,17:50,05:27,697,1993,Business,1,27
FL07519,TAP Air Portugal,CMN,KTM,15:30,16:21,51,198,Premium Economy,0,94
FL07520,SAS Scandinavian,MCO,SZX,00:15,15:32,917,1319,Economy,2,169
FL07521,Air New Zealand,YUL,LGW,13:30,17:17,227,379,Premium Economy,0,159
FL07522,flydubai,SEA,MAA,12:55,19:24,389,959,Economy,0,59
FL07523,Middle East Airlines,KUL,DAC,01:35,05:02,207,1088,Business,0,41
FL07524,Air China,SCL,GMP,13:05,18:15,310,1568,Business,0,90
FL07525,Vistara,BNA,ATL,05:10,12:39,449,443,Economy,1,189
FL07526,LATAM Airlines,ORD,BOG,18:55,00:01,306,2137,Business,0,114
FL07527,Jazeera Airways,MEX,ATH,02:35,10:40,485,611,Economy,1,47
FL07528,TAP Air Portugal,ANC,DOH,20:05,21:16,71,403,Business,1,87
FL07529,Philippine Airlines,RDU,AKL,16:50,06:34,824,682,Economy,2,56
FL07530,Aeroflot,CPH,IST,13:35,14:29,54,74,Economy,0,165
FL07531,Cathay Pacific,ICN,TLV,06:40,18:58,738,1718,Premium Economy,0,103
FL07532,Starlux Airlines,GRU,CPT,19:25,03:16,471,1552,Premium Economy,0,10
FL07533,Pegasus Airlines,SCL,CDG,18:35,10:15,940,4236,Business,0,142
FL07534,Turkish Airlines,HKG,PRG,08:05,15:28,443,1312,Business,0,164
FL07535,Sky Airline,AUH,LIM,06:25,12:00,335,567,Economy,0,239
FL07536,Aer Lingus,HNL,MAA,00:20,14:28,848,4544,Business,0,143
FL07537,Eurowings,JFK,LOS,08:50,19:31,641,1082,Economy,1,92
FL07538,United Airlines,HEL,BKK,18:15,03:33,558,882,Economy,2,137
FL07539,Garuda Indonesia,SEA,SAN,10:50,16:23,333,1110,Premium Economy,1,175
FL07540,Volaris,ATH,MCT,23:45,00:53,68,511,First,0,232
FL07541,Qantas,LIM,SYD,19:25,22:25,180,424,Premium Economy,0,179
FL07542,Icelandair,HAN,PHX,09:25,22:40,795,2401,Premium Economy,1,111
FL07543,China Southern,MXP,PVG,16:05,23:51,466,527,Economy,0,149
FL07544,Cathay Pacific,PHL,ZRH,07:15,20:52,817,10664,First,2,143
FL07545,Vietnam Airlines,HAN,CTU,12:45,02:32,827,2484,Premium Economy,1,187
FL07546,LOT Polish,SYD,IST,22:15,03:36,321,588,Premium Economy,2,109
FL07547,Alaska Airlines,IAD,CUN,12:10,15:01,171,1228,Business,0,49
FL07548,Gulf Air,CPH,DPS,05:00,20:55,955,2362,Economy,1,157
FL07549,Hawaiian Airlines,ORD,BNE,13:00,20:14,434,1150,Premium Economy,0,115
FL07550,British Airways,DEN,IAH,08:25,16:01,456,604,Economy,1,225
FL07551,Royal Jordanian,VIE,ATL,15:30,03:09,699,4009,Business,0,7
FL07552,Air France,CDG,TPE,13:35,19:33,358,715,Premium Economy,1,82
FL07553,China Eastern,LIS,MAN,15:05,22:46,461,5049,First,0,220
FL07554,Spirit Airlines,CEB,ANC,00:30,12:50,740,1796,Economy,0,178
FL07555,Middle East Airlines,BOM,OSL,02:10,06:09,239,199,Economy,1,127
FL07556,South African Airways,EWR,MSP,07:00,17:00,600,568,Economy,1,10
FL07557,Lufthansa,BOG,BAH,23:20,02:16,176,153,Economy,0,184
FL07558,Gol Airlines,BAH,LHR,17:25,08:03,878,2154,Economy,0,19
FL07559,AirAsia,DTW,LIS,02:20,16:33,853,1039,Economy,0,140
FL07560,Air Canada,KWI,MCO,23:50,05:05,315,459,Economy,2,248
FL07561,Air Serbia,NAN,MSP,04:45,09:02,257,229,Economy,0,124
FL07562,Qatar Airways,FCO,BNA,16:35,06:54,859,1408,Economy,2,217
FL07563,South African Airways,ATH,VIE,00:40,10:15,575,2068,Premium Economy,0,115
FL07564,Copa Airlines,HKG,LGW,10:25,15:29,304,1046,Business,0,162
FL07565,American Airlines,RDU,WAW,18:20,23:04,284,641,Economy,0,198
FL07566,Sky Airline,LGW,TPA,23:20,12:47,807,2153,Premium Economy,1,1
FL07567,KLM,ATL,ANC,00:55,09:39,524,4103,First,1,56
FL07568,Air Malta,ZRH,CEB,13:00,14:14,74,167,Economy,0,46
FL07569,Lion Air,RDU,ICN,19:30,09:03,813,3198,Premium Economy,0,211
FL07570,Middle East Airlines,NBO,BOG,16:50,17:43,53,396,Business,0,238
FL07571,LATAM Airlines,GMP,VIE,20:05,08:35,750,1093,Economy,1,65
FL07572,Aeroflot,PHX,SYD,22:20,03:21,301,668,Premium Economy,0,43
FL07573,Avianca,DPS,GIG,09:40,10:31,51,142,Premium Economy,0,146
FL07574,Eurowings,MEX,DOH,06:05,20:03,838,2694,Premium Economy,0,227
FL07575,Air Malta,NAN,CAN,19:55,01:03,308,1065,Premium Economy,0,238
FL07576,Shenzhen Airlines,MAN,BLR,15:05,20:16,311,303,Economy,0,141
FL07577,Air Malta,MCO,CMN,03:00,09:19,379,897,Premium Economy,0,33
FL07578,Gol Airlines,GMP,CUN,01:10,15:01,831,1145,Economy,1,174
FL07579,Czech Airlines,PER,PUS,10:35,20:44,609,2828,Business,0,230
FL07580,Air Baltic,MXP,MSP,04:05,06:43,158,297,Economy,0,70
FL07581,Japan Airlines,DAR,MSP,08:35,19:45,670,1194,Economy,1,227
FL07582,Jazeera Airways,NBO,BUD,17:50,00:31,401,1171,Business,0,131
FL07583,Royal Air Maroc,PTY,EWR,04:40,15:27,647,3878,Business,1,234
FL07584,Malaysia Airlines,BCN,PPT,18:30,19:26,56,137,Economy,0,176
FL07585,Gulf Air,AMS,EDI,07:10,16:17,547,3740,Business,0,69
FL07586,Norwegian Air,EZE,SUV,23:55,12:55,780,4141,First,1,88
FL07587,Etihad Airways,CAN,IAH,02:05,07:24,319,988,Premium Economy,2,113
FL07588,Shenzhen Airlines,STL,ATL,22:25,09:40,675,1654,Economy,1,152
FL07589,Eurowings,XIY,SEA,14:40,04:14,814,3830,Business,1,23
FL07590,Philippine Airlines,MEL,YVR,22:20,12:16,836,1763,Economy,1,68
FL07591,Saudi Airlines,HND,DFW,01:50,11:20,570,2104,Premium Economy,0,169
FL07592,Icelandair,PDX,LGW,11:50,17:47,357,515,Premium Economy,2,197
FL07593,Delta Air Lines,LOS,SVO,09:45,23:29,824,3731,Business,0,157
FL07594,Kenya Airways,CUN,WLG,14:50,21:22,392,602,Economy,0,192
FL07595,SAS Scandinavian,CTS,DEL,20:15,09:53,818,8123,First,0,78
FL07596,Croatia Airlines,MAA,LIM,15:15,19:12,237,1641,Business,2,168
FL07597,easyJet,JNB,BKK,20:20,02:22,362,465,Economy,0,15
FL07598,easyJet,MIA,SIN,14:15,21:05,410,753,Economy,0,244
FL07599,Norwegian Air,ORD,HYD,21:40,05:43,483,1057,Economy,0,70
FL07600,Japan Airlines,YYZ,DTW,00:25,03:41,196,1219,Business,0,7
FL07601,Cebu Pacific,HND,ATL,05:20,13:21,481,1200,Economy,0,231
FL07602,Austrian Airlines,MEL,ORD,04:20,10:02,342,400,Economy,0,39
FL07603,GoFirst,IAD,HND,11:20,18:20,420,990,Economy,1,238
FL07604,KLM,HNL,PER,14:00,22:15,495,2392,First,2,144
FL07605,Royal Air Maroc,CMB,CGK,11:15,20:39,564,4144,Business,2,33
FL07606,Philippine Airlines,BAH,MCO,06:35,08:55,140,344,Economy,0,197
FL07607,SriLankan Airlines,AKL,SGN,19:05,07:34,749,1084,Premium Economy,1,215
FL07608,Philippine Airlines,BOM,WLG,10:40,00:24,824,783,Economy,1,201
FL07609,Virgin Atlantic,ATL,MSP,06:35,16:10,575,721,Economy,1,118
FL07610,Royal Air Maroc,BNE,CGK,12:10,01:54,824,807,Economy,2,212
FL07611,Ethiopian Airlines,FRA,PRG,02:45,16:23,818,3388,Business,1,84
FL07612,Sky Airline,DTW,MCT,01:15,09:34,499,1888,Premium Economy,2,238
FL07613,TAP Air Portugal,PUS,MEL,06:45,08:54,129,115,Economy,0,117
FL07614,Frontier Airlines,ADD,MEX,16:15,00:36,501,1240,Economy,1,230
FL07615,Air Seychelles,MUC,CAI,08:35,09:24,49,390,Business,1,100
FL07616,SpiceJet,FRA,DPS,22:10,09:34,684,3828,First,0,41
FL07617,Virgin Atlantic,VIE,CAN,03:15,08:56,341,354,Economy,0,183
FL07618,Air Canada,ADL,PHL,22:45,08:02,557,818,Economy,0,128
FL07619,Vietnam Airlines,CAI,BOM,03:45,11:10,445,876,Economy,0,49
FL07620,JetBlue Airways,CGK,BNE,16:10,04:24,734,3587,Business,1,226
FL07621,Wizz Air,LGW,IAH,22:40,01:49,189,1353,First,1,228
FL07622,Vueling,LAX,ADL,06:15,16:41,626,628,Economy,1,50
FL07623,Brussels Airlines,DFW,EWR,19:10,07:55,765,4867,Business,1,78
FL07624,Wizz Air,HYD,PTY,11:25,17:02,337,731,Economy,0,237
FL07625,Ethiopian Airlines,AMM,NBO,06:10,11:57,347,855,Economy,2,107
FL07626,British Airways,ICN,RDU,05:55,17:36,701,2934,Business,1,30
FL07627,Qatar Airways,MAN,RUH,03:35,18:17,882,2449,Premium Economy,1,107
FL07628,Air Serbia,PER,MNL,12:00,12:45,45,57,Economy,0,80
